GEO.id,GEO.id2,GEO.display-label,respop72018
0500000US48437,48437,"Swisher County, Texas",7462
0500000US48439,48439,"Tarrant County, Texas",2084931
0500000US48441,48441,"Taylor County, Texas",137640
0500000US48443,48443,"Terrell County, Texas",823
0500000US48445,48445,"Terry County, Texas",12287
0500000US48447,48447,"Throckmorton County, Texas",1515
0500000US48449,48449,"Titus County, Texas",33033
0500000US48451,48451,"Tom Green County, Texas",118189
0500000US48453,48453,"Travis County, Texas",1248743
0500000US48455,48455,"Trinity County, Texas",14740
0500000US48457,48457,"Tyler County, Texas",21696
0500000US48459,48459,"Upshur County, Texas",41260
0500000US48461,48461,"Upton County, Texas",3671
0500000US48463,48463,"Uvalde County, Texas",26846
0500000US48465,48465,"Val Verde County, Texas",49208
0500000US48467,48467,"Van Zandt County, Texas",56019
0500000US48469,48469,"Victoria County, Texas",92035
0500000US48471,48471,"Walker County, Texas",72480
0500000US48473,48473,"Waller County, Texas",53126
0500000US48475,48475,"Ward County, Texas",11720
0500000US48477,48477,"Washington County, Texas",35108
0500000US48479,48479,"Webb County, Texas",275910
0500000US48481,48481,"Wharton County, Texas",41619
0500000US48483,48483,"Wheeler County, Texas",5191
0500000US48485,48485,"Wichita County, Texas",132064
0500000US48487,48487,"Wilbarger County, Texas",12820
0500000US48489,48489,"Willacy County, Texas",21515
0500000US48491,48491,"Williamson County, Texas",566719
0500000US48493,48493,"Wilson County, Texas",50224
0500000US48495,48495,"Winkler County, Texas",7720
0500000US48497,48497,"Wise County, Texas",68305
0500000US48499,48499,"Wood County, Texas",45129
0500000US48501,48501,"Yoakum County, Texas",8591
0500000US48503,48503,"Young County, Texas",18045
0500000US48505,48505,"Zapata County, Texas",14190
0500000US48507,48507,"Zavala County, Texas",11983
0500000US49001,49001,"Beaver County, Utah",6580
0500000US49003,49003,"Box Elder County, Utah",54950
0500000US49005,49005,"Cache County, Utah",127068
0500000US49007,49007,"Carbon County, Utah",20269
0500000US49009,49009,"Daggett County, Utah",980
0500000US49011,49011,"Davis County, Utah",351713
0500000US49013,49013,"Duchesne County, Utah",19964
0500000US49015,49015,"Emery County, Utah",10014
0500000US49017,49017,"Garfield County, Utah",5080
0500000US49019,49019,"Grand County, Utah",9764
0500000US49021,49021,"Iron County, Utah",52775
0500000US49023,49023,"Juab County, Utah",11555
0500000US49025,49025,"Kane County, Utah",7709
0500000US49027,49027,"Millard County, Utah",13006
0500000US49029,49029,"Morgan County, Utah",12045
0500000US49031,49031,"Piute County, Utah",1445
0500000US49033,49033,"Rich County, Utah",2464
0500000US49035,49035,"Salt Lake County, Utah",1152633
0500000US49037,49037,"San Juan County, Utah",15449
0500000US49039,49039,"Sanpete County, Utah",30623
0500000US49041,49041,"Sevier County, Utah",21539
0500000US49043,49043,"Summit County, Utah",41933
0500000US49045,49045,"Tooele County, Utah",69907
0500000US49047,49047,"Uintah County, Utah",35438
0500000US49049,49049,"Utah County, Utah",622213
0500000US49051,49051,"Wasatch County, Utah",33240
0500000US49053,49053,"Washington County, Utah",171700
0500000US49055,49055,"Wayne County, Utah",2690
0500000US49057,49057,"Weber County, Utah",256359
0500000US50001,50001,"Addison County, Vermont",36973
0500000US50003,50003,"Bennington County, Vermont",35631
0500000US50005,50005,"Caledonia County, Vermont",30302
0500000US50007,50007,"Chittenden County, Vermont",164572
0500000US50009,50009,"Essex County, Vermont",6250
0500000US50011,50011,"Franklin County, Vermont",49421
0500000US50013,50013,"Grand Isle County, Vermont",7090
0500000US50015,50015,"Lamoille County, Vermont",25300
0500000US50017,50017,"Orange County, Vermont",28999
0500000US50019,50019,"Orleans County, Vermont",26907
0500000US50021,50021,"Rutland County, Vermont",58672
0500000US50023,50023,"Washington County, Vermont",58140
0500000US50025,50025,"Windham County, Vermont",42756
0500000US50027,50027,"Windsor County, Vermont",55286
0500000US51001,51001,"Accomack County, Virginia",32412
0500000US51003,51003,"Albemarle County, Virginia",108718
0500000US51005,51005,"Alleghany County, Virginia",14910
0500000US51007,51007,"Amelia County, Virginia",13013
0500000US51009,51009,"Amherst County, Virginia",31666
0500000US51011,51011,"Appomattox County, Virginia",15841
0500000US51013,51013,"Arlington County, Virginia",237521
0500000US51015,51015,"Augusta County, Virginia",75457
0500000US51017,51017,"Bath County, Virginia",4292
0500000US51019,51019,"Bedford County, Virginia",78747
0500000US51021,51021,"Bland County, Virginia",6293
0500000US51023,51023,"Botetourt County, Virginia",33277
0500000US51025,51025,"Brunswick County, Virginia",16384
0500000US51027,51027,"Buchanan County, Virginia",21221
0500000US51029,51029,"Buckingham County, Virginia",16999
0500000US51031,51031,"Campbell County, Virginia",54973
0500000US51033,51033,"Caroline County, Virginia",30772
0500000US51035,51035,"Carroll County, Virginia",29636
0500000US51036,51036,"Charles City County, Virginia",6941
0500000US51037,51037,"Charlotte County, Virginia",11938
0500000US51041,51041,"Chesterfield County, Virginia",348556
0500000US51043,51043,"Clarke County, Virginia",14523
0500000US51045,51045,"Craig County, Virginia",5064
0500000US51047,51047,"Culpeper County, Virginia",51859
0500000US51049,51049,"Cumberland County, Virginia",9809
0500000US51051,51051,"Dickenson County, Virginia",14523
0500000US51053,51053,"Dinwiddie County, Virginia",28529
0500000US51057,51057,"Essex County, Virginia",10919
0500000US51059,51059,"Fairfax County, Virginia",1150795
0500000US51061,51061,"Fauquier County, Virginia",70675
0500000US51063,51063,"Floyd County, Virginia",15795
0500000US51065,51065,"Fluvanna County, Virginia",26783
0500000US51067,51067,"Franklin County, Virginia",56195
0500000US51069,51069,"Frederick County, Virginia",88355
0500000US51071,51071,"Giles County, Virginia",16844
0500000US51073,51073,"Gloucester County, Virginia",37349
0500000US51075,51075,"Goochland County, Virginia",23244
0500000US51077,51077,"Grayson County, Virginia",15631
0500000US51079,51079,"Greene County, Virginia",19779
0500000US51081,51081,"Greensville County, Virginia",11627
0500000US51083,51083,"Halifax County, Virginia",34120
0500000US51085,51085,"Hanover County, Virginia",107239
0500000US51087,51087,"Henrico County, Virginia",329261
0500000US51089,51089,"Henry County, Virginia",50953
0500000US51091,51091,"Highland County, Virginia",2210
0500000US51093,51093,"Isle of Wight County, Virginia",36953
0500000US51095,51095,"James City County, Virginia",76397
0500000US51097,51097,"King and Queen County, Virginia",7042
0500000US51099,51099,"King George County, Virginia",26575
0500000US51101,51101,"King William County, Virginia",16939
0500000US51103,51103,"Lancaster County, Virginia",10783
0500000US51105,51105,"Lee County, Virginia",23541
0500000US51107,51107,"Loudoun County, Virginia",406850
0500000US51109,51109,"Louisa County, Virginia",36778
0500000US51111,51111,"Lunenburg County, Virginia",12086
0500000US51113,51113,"Madison County, Virginia",13295
0500000US51115,51115,"Mathews County, Virginia",8802
0500000US51117,51117,"Mecklenburg County, Virginia",30650
0500000US51119,51119,"Middlesex County, Virginia",10769
0500000US51121,51121,"Montgomery County, Virginia",98985
0500000US51125,51125,"Nelson County, Virginia",14836
0500000US51127,51127,"New Kent County, Virginia",22391
0500000US51131,51131,"Northampton County, Virginia",11735
0500000US51133,51133,"Northumberland County, Virginia",12147
0500000US51135,51135,"Nottoway County, Virginia",15420
0500000US51137,51137,"Orange County, Virginia",36644
0500000US51139,51139,"Page County, Virginia",23933
0500000US51141,51141,"Patrick County, Virginia",17673
0500000US51143,51143,"Pittsylvania County, Virginia",60949
0500000US51145,51145,"Powhatan County, Virginia",29189
0500000US51147,51147,"Prince Edward County, Virginia",22950
0500000US51149,51149,"Prince George County, Virginia",38082
0500000US51153,51153,"Prince William County, Virginia",468011
0500000US51155,51155,"Pulaski County, Virginia",34066
0500000US51157,51157,"Rappahannock County, Virginia",7252
0500000US51159,51159,"Richmond County, Virginia",9038
0500000US51161,51161,"Roanoke County, Virginia",94073
0500000US51163,51163,"Rockbridge County, Virginia",22752
0500000US51165,51165,"Rockingham County, Virginia",81244
0500000US51167,51167,"Russell County, Virginia",26748
0500000US51169,51169,"Scott County, Virginia",21534
0500000US51171,51171,"Shenandoah County, Virginia",43497
0500000US51173,51173,"Smyth County, Virginia",30472
0500000US51175,51175,"Southampton County, Virginia",17586
0500000US51177,51177,"Spotsylvania County, Virginia",134238
0500000US51179,51179,"Stafford County, Virginia",149960
0500000US51181,51181,"Surry County, Virginia",6474
0500000US51183,51183,"Sussex County, Virginia",11237
0500000US51185,51185,"Tazewell County, Virginia",40855
0500000US51187,51187,"Warren County, Virginia",40003
0500000US51191,51191,"Washington County, Virginia",54402
0500000US51193,51193,"Westmoreland County, Virginia",17830
0500000US51195,51195,"Wise County, Virginia",38012
0500000US51197,51197,"Wythe County, Virginia",28754
0500000US51199,51199,"York County, Virginia",67846
0500000US51510,51510,"Alexandria city, Virginia",160530
0500000US51520,51520,"Bristol city, Virginia",16482
0500000US51530,51530,"Buena Vista city, Virginia",6237
0500000US51540,51540,"Charlottesville city, Virginia",48117
0500000US51550,51550,"Chesapeake city, Virginia",242634
0500000US51570,51570,"Colonial Heights city, Virginia",17833
0500000US51580,51580,"Covington city, Virginia",5460
0500000US51590,51590,"Danville city, Virginia",40693
0500000US51595,51595,"Emporia city, Virginia",5121
0500000US51600,51600,"Fairfax city, Virginia",24574
0500000US51610,51610,"Falls Church city, Virginia",14772
0500000US51620,51620,"Franklin city, Virginia",8013
0500000US51630,51630,"Fredericksburg city, Virginia",29144
0500000US51640,51640,"Galax city, Virginia",6423
0500000US51650,51650,"Hampton city, Virginia",134313
0500000US51660,51660,"Harrisonburg city, Virginia",54033
0500000US51670,51670,"Hopewell city, Virginia",22596
0500000US51678,51678,"Lexington city, Virginia",7136
0500000US51680,51680,"Lynchburg city, Virginia",82126
0500000US51683,51683,"Manassas city, Virginia",41641
0500000US51685,51685,"Manassas Park city, Virginia",17307
0500000US51690,51690,"Martinsville city, Virginia",12902
0500000US51700,51700,"Newport News city, Virginia",178626
0500000US51710,51710,"Norfolk city, Virginia",244076
0500000US51720,51720,"Norton city, Virginia",3968
0500000US51730,51730,"Petersburg city, Virginia",31567
0500000US51735,51735,"Poquoson city, Virginia",12190
0500000US51740,51740,"Portsmouth city, Virginia",94632
0500000US51750,51750,"Radford city, Virginia",18339
0500000US51760,51760,"Richmond city, Virginia",228783
0500000US51770,51770,"Roanoke city, Virginia",99920
0500000US51775,51775,"Salem city, Virginia",25643
0500000US51790,51790,"Staunton city, Virginia",24922
0500000US51800,51800,"Suffolk city, Virginia",91185
0500000US51810,51810,"Virginia Beach city, Virginia",450189
0500000US51820,51820,"Waynesboro city, Virginia",22628
0500000US51830,51830,"Williamsburg city, Virginia",14896
0500000US51840,51840,"Winchester city, Virginia",28108
0500000US53001,53001,"Adams County, Washington",19759
0500000US53003,53003,"Asotin County, Washington",22610
0500000US53005,53005,"Benton County, Washington",201877
0500000US53007,53007,"Chelan County, Washington",77036
0500000US53009,53009,"Clallam County, Washington",76737
0500000US53011,53011,"Clark County, Washington",481857
0500000US53013,53013,"Columbia County, Washington",4059
0500000US53015,53015,"Cowlitz County, Washington",108987
0500000US53017,53017,"Douglas County, Washington",42907
0500000US53019,53019,"Ferry County, Washington",7649
0500000US53021,53021,"Franklin County, Washington",94347
0500000US53023,53023,"Garfield County, Washington",2247
0500000US53025,53025,"Grant County, Washington",97331
0500000US53027,53027,"Grays Harbor County, Washington",73901
0500000US53029,53029,"Island County, Washington",84460
0500000US53031,53031,"Jefferson County, Washington",31729
0500000US53033,53033,"King County, Washington",2233163
0500000US53035,53035,"Kitsap County, Washington",269805
0500000US53037,53037,"Kittitas County, Washington",47364
0500000US53039,53039,"Klickitat County, Washington",22107
0500000US53041,53041,"Lewis County, Washington",79604
0500000US53043,53043,"Lincoln County, Washington",10740
0500000US53045,53045,"Mason County, Washington",65507
0500000US53047,53047,"Okanogan County, Washington",42132
0500000US53049,53049,"Pacific County, Washington",22036
0500000US53051,53051,"Pend Oreille County, Washington",13602
0500000US53053,53053,"Pierce County, Washington",891299
0500000US53055,53055,"San Juan County, Washington",17128
0500000US53057,53057,"Skagit County, Washington",128206
0500000US53059,53059,"Skamania County, Washington",11924
0500000US53061,53061,"Snohomish County, Washington",814901
0500000US53063,53063,"Spokane County, Washington",514631
0500000US53065,53065,"Stevens County, Washington",45260
0500000US53067,53067,"Thurston County, Washington",286419
0500000US53069,53069,"Wahkiakum County, Washington",4426
0500000US53071,53071,"Walla Walla County, Washington",60922
0500000US53073,53073,"Whatcom County, Washington",225685
0500000US53075,53075,"Whitman County, Washington",49791
0500000US53077,53077,"Yakima County, Washington",251446
0500000US54001,54001,"Barbour County, West Virginia",16535
0500000US54003,54003,"Berkeley County, West Virginia",117123
0500000US54005,54005,"Boone County, West Virginia",21951
0500000US54007,54007,"Braxton County, West Virginia",14089
0500000US54009,54009,"Brooke County, West Virginia",22203
0500000US54011,54011,"Cabell County, West Virginia",93224
0500000US54013,54013,"Calhoun County, West Virginia",7254
0500000US54015,54015,"Clay County, West Virginia",8632
0500000US54017,54017,"Doddridge County, West Virginia",8406
0500000US54019,54019,"Fayette County, West Virginia",43018
0500000US54021,54021,"Gilmer County, West Virginia",8026
0500000US54023,54023,"Grant County, West Virginia",11626
0500000US54025,54025,"Greenbrier County, West Virginia",34786
0500000US54027,54027,"Hampshire County, West Virginia",23347
0500000US54029,54029,"Hancock County, West Virginia",29094
0500000US54031,54031,"Hardy County, West Virginia",13775
0500000US54033,54033,"Harrison County, West Virginia",67554
0500000US54035,54035,"Jackson County, West Virginia",28706
0500000US54037,54037,"Jefferson County, West Virginia",56811
0500000US54039,54039,"Kanawha County, West Virginia",180454
0500000US54041,54041,"Lewis County, West Virginia",16024
0500000US54043,54043,"Lincoln County, West Virginia",20599
0500000US54045,54045,"Logan County, West Virginia",32607
0500000US54047,54047,"McDowell County, West Virginia",18223
0500000US54049,54049,"Marion County, West Virginia",56097
0500000US54051,54051,"Marshall County, West Virginia",30785
0500000US54053,54053,"Mason County, West Virginia",26718
0500000US54055,54055,"Mercer County, West Virginia",59131
0500000US54057,54057,"Mineral County, West Virginia",26940
0500000US54059,54059,"Mingo County, West Virginia",23785
0500000US54061,54061,"Monongalia County, West Virginia",106420
0500000US54063,54063,"Monroe County, West Virginia",13280
0500000US54065,54065,"Morgan County, West Virginia",17787
0500000US54067,54067,"Nicholas County, West Virginia",24842
0500000US54069,54069,"Ohio County, West Virginia",41755
0500000US54071,54071,"Pendleton County, West Virginia",6997
0500000US54073,54073,"Pleasants County, West Virginia",7507
0500000US54075,54075,"Pocahontas County, West Virginia",8414
0500000US54077,54077,"Preston County, West Virginia",33839
0500000US54079,54079,"Putnam County, West Virginia",56682
0500000US54081,54081,"Raleigh County, West Virginia",74254
0500000US54083,54083,"Randolph County, West Virginia",28823
0500000US54085,54085,"Ritchie County, West Virginia",9721
0500000US54087,54087,"Roane County, West Virginia",13932
0500000US54089,54089,"Summers County, West Virginia",12760
0500000US54091,54091,"Taylor County, West Virginia",16862
0500000US54093,54093,"Tucker County, West Virginia",6955
0500000US54095,54095,"Tyler County, West Virginia",8746
0500000US54097,54097,"Upshur County, West Virginia",24415
0500000US54099,54099,"Wayne County, West Virginia",39944
0500000US54101,54101,"Webster County, West Virginia",8285
0500000US54103,54103,"Wetzel County, West Virginia",15270
0500000US54105,54105,"Wirt County, West Virginia",5830
0500000US54107,54107,"Wood County, West Virginia",84203
0500000US54109,54109,"Wyoming County, West Virginia",20786
0500000US55001,55001,"Adams County, Wisconsin",20348
0500000US55003,55003,"Ashland County, Wisconsin",15600
0500000US55005,55005,"Barron County, Wisconsin",45164
0500000US55007,55007,"Bayfield County, Wisconsin",15042
0500000US55009,55009,"Brown County, Wisconsin",263378
0500000US55011,55011,"Buffalo County, Wisconsin",13125
0500000US55013,55013,"Burnett County, Wisconsin",15392
0500000US55015,55015,"Calumet County, Wisconsin",50159
0500000US55017,55017,"Chippewa County, Wisconsin",64135
0500000US55019,55019,"Clark County, Wisconsin",34709
0500000US55021,55021,"Columbia County, Wisconsin",57358
0500000US55023,55023,"Crawford County, Wisconsin",16291
0500000US55025,55025,"Dane County, Wisconsin",542364
0500000US55027,55027,"Dodge County, Wisconsin",87847
0500000US55029,55029,"Door County, Wisconsin",27610
0500000US55031,55031,"Douglas County, Wisconsin",43208
0500000US55033,55033,"Dunn County, Wisconsin",45131
0500000US55035,55035,"Eau Claire County, Wisconsin",104534
0500000US55037,55037,"Florence County, Wisconsin",4321
0500000US55039,55039,"Fond du Lac County, Wisconsin",103066
0500000US55041,55041,"Forest County, Wisconsin",8991
0500000US55043,55043,"Grant County, Wisconsin",51554
0500000US55045,55045,"Green County, Wisconsin",36929
0500000US55047,55047,"Green Lake County, Wisconsin",18918
0500000US55049,55049,"Iowa County, Wisconsin",23771
0500000US55051,55051,"Iron County, Wisconsin",5676
0500000US55053,55053,"Jackson County, Wisconsin",20478
0500000US55055,55055,"Jefferson County, Wisconsin",85129
0500000US55057,55057,"Juneau County, Wisconsin",26617
0500000US55059,55059,"Kenosha County, Wisconsin",169290
0500000US55061,55061,"Kewaunee County, Wisconsin",20383
0500000US55063,55063,"La Crosse County, Wisconsin",118230
0500000US55065,55065,"Lafayette County, Wisconsin",16665
0500000US55067,55067,"Langlade County, Wisconsin",19268
0500000US55069,55069,"Lincoln County, Wisconsin",27689
0500000US55071,55071,"Manitowoc County, Wisconsin",79074
0500000US55073,55073,"Marathon County, Wisconsin",135428
0500000US55075,55075,"Marinette County, Wisconsin",40434
0500000US55077,55077,"Marquette County, Wisconsin",15434
0500000US55078,55078,"Menominee County, Wisconsin",4658
0500000US55079,55079,"Milwaukee County, Wisconsin",948201
0500000US55081,55081,"Monroe County, Wisconsin",46051
0500000US55083,55083,"Oconto County, Wisconsin",37830
0500000US55085,55085,"Oneida County, Wisconsin",35470
0500000US55087,55087,"Outagamie County, Wisconsin",187365
0500000US55089,55089,"Ozaukee County, Wisconsin",89147
0500000US55091,55091,"Pepin County, Wisconsin",7289
0500000US55093,55093,"Pierce County, Wisconsin",42555
0500000US55095,55095,"Polk County, Wisconsin",43598
0500000US55097,55097,"Portage County, Wisconsin",70942
0500000US55099,55099,"Price County, Wisconsin",13397
0500000US55101,55101,"Racine County, Wisconsin",196584
0500000US55103,55103,"Richland County, Wisconsin",17377
0500000US55105,55105,"Rock County, Wisconsin",163129
0500000US55107,55107,"Rusk County, Wisconsin",14147
0500000US55109,55109,"St. Croix County, Wisconsin",89694
0500000US55111,55111,"Sauk County, Wisconsin",64249
0500000US55113,55113,"Sawyer County, Wisconsin",16489
0500000US55115,55115,"Shawano County, Wisconsin",40796
0500000US55117,55117,"Sheboygan County, Wisconsin",115456
0500000US55119,55119,"Taylor County, Wisconsin",20412
0500000US55121,55121,"Trempealeau County, Wisconsin",29442
0500000US55123,55123,"Vernon County, Wisconsin",30785
0500000US55125,55125,"Vilas County, Wisconsin",21938
0500000US55127,55127,"Walworth County, Wisconsin",103718
0500000US55129,55129,"Washburn County, Wisconsin",15878
0500000US55131,55131,"Washington County, Wisconsin",135693
0500000US55133,55133,"Waukesha County, Wisconsin",403072
0500000US55135,55135,"Waupaca County, Wisconsin",51128
0500000US55137,55137,"Waushara County, Wisconsin",24263
0500000US55139,55139,"Winnebago County, Wisconsin",171020
0500000US55141,55141,"Wood County, Wisconsin",73055
0500000US56001,56001,"Albany County, Wyoming",38601
0500000US56003,56003,"Big Horn County, Wyoming",11881
0500000US56005,56005,"Campbell County, Wyoming",46140
0500000US56007,56007,"Carbon County, Wyoming",14971
0500000US56009,56009,"Converse County, Wyoming",13640
0500000US56011,56011,"Crook County, Wyoming",7450
0500000US56013,56013,"Fremont County, Wyoming",39531
0500000US56015,56015,"Goshen County, Wyoming",13376
0500000US56017,56017,"Hot Springs County, Wyoming",4555
0500000US56019,56019,"Johnson County, Wyoming",8460
0500000US56021,56021,"Laramie County, Wyoming",98976
0500000US56023,56023,"Lincoln County, Wyoming",19434
0500000US56025,56025,"Natrona County, Wyoming",79115
0500000US56027,56027,"Niobrara County, Wyoming",2388
0500000US56029,56029,"Park County, Wyoming",29324
0500000US56031,56031,"Platte County, Wyoming",8566
0500000US56033,56033,"Sheridan County, Wyoming",30233
0500000US56035,56035,"Sublette County, Wyoming",9813
0500000US56037,56037,"Sweetwater County, Wyoming",43051
0500000US56039,56039,"Teton County, Wyoming",23081
0500000US56041,56041,"Uinta County, Wyoming",20299
0500000US56043,56043,"Washakie County, Wyoming",7885
0500000US56045,56045,"Weston County, Wyoming",6967
